customer_id,age,gender,annual_income,purchase_amount,purchase_date,city,product_category,rating,loyalty_member,age_group,income_level
1423,55,Male,35624,3002,01-11-2021 00:00,Mumbai,Home,1.4,0,46-55,Low Income
5365,43,Male,29966,3602,08-05-2020 00:00,Bangalore,Home,1.4,1,36-45,Low Income
2967,38,Female,115758,1505,23-07-2020 00:00,Delhi,Electronics,3.6,0,36-45,High Income
6394,36,Male,123552,3623,26-01-2019 00:00,Mumbai,Clothing,3.3,1,36-45,High Income
3331,50,Female,24959,4212,24-03-2018 00:00,Hyderabad,Home,2.6,-1,46-55,Low Income
6075,18,Female,47257,2510,29-09-2020 00:00,Hyderabad,Home,2.8,1,<18,Middle Income
3220,62,Female,117520,4073,26-04-2019 00:00,Kolkata,Home,1.9,1,56-65,High Income
4789,20,Male,70802,1467,16-02-2020 00:00,Mumbai,Electronics,4.9,0,18-25,Middle Income
6755,38,Male,144125,4761,24-02-2020 00:00,Kolkata,Home,2.4,0,36-45,High Income
6494,52,Male,136949,3694,21-10-2022 00:00,Mumbai,Clothing,1.7,-1,46-55,High Income
5728,58,Female,143795,3618,15-01-2022 00:00,Mumbai,Electronics,4.8,1,56-65,High Income
2143,55,Male,141585,2125,11-04-2021 00:00,Delhi,Electronics,3,0,46-55,High Income
6948,69,Female,58669,3198,17-04-2023 00:00,Chennai,Clothing,4.2,1,65+,Middle Income
3723,61,Female,56126,3785,22-08-2022 00:00,Kolkata,Electronics,4.3,1,56-65,Middle Income
3512,62,Female,119889,2000,24-07-2018 00:00,Kolkata,Electronics,2.2,1,56-65,High Income
3367,65,Male,140333,2208,15-11-2018 00:00,Chennai,Electronics,1.9,1,56-65,High Income
4447,43,Male,36772,1370,28-03-2021 00:00,Kolkata,Clothing,1.7,1,36-45,Low Income
6322,68,Male,71943,1873,20-06-2020 00:00,Kolkata,Home,2.3,0,65+,Middle Income
3269,26,Female,121124,1597,22-06-2019 00:00,Chennai,Clothing,3.2,-1,26-35,High Income
1067,36,Female,24959,2806,27-01-2019 00:00,Mumbai,Home,4.5,0,36-45,Low Income
6717,43,Male,45874,185,20-07-2022 00:00,Mumbai,Home,3.6,0,36-45,Middle Income
6751,59,Female,78017,91,16-06-2022 00:00,Mumbai,Electronics,3.9,1,56-65,Middle Income
4198,37,Male,63319,69,30-08-2018 00:00,Chennai,Home,1.4,1,36-45,Middle Income
6374,26,Female,109616,1658,14-01-2022 00:00,Kolkata,Clothing,1.7,0,26-35,High Income
2085,64,Female,42455,545,09-10-2022 00:00,Delhi,Home,4.5,1,56-65,Middle Income
3315,43,Female,131067,2084,21-08-2021 00:00,Mumbai,Home,2.6,1,36-45,High Income
6154,34,Female,130078,2133,31-08-2018 00:00,Bangalore,Home,4.1,0,26-35,High Income
1660,24,Male,52735,4809,15-11-2019 00:00,Bangalore,Home,3,1,18-25,Middle Income
6423,56,Female,130135,1367,11-08-2019 00:00,Mumbai,Clothing,3.9,0,56-65,High Income
2299,53,Male,146031,4444,17-05-2021 00:00,Mumbai,Home,3.5,1,46-55,High Income
4940,57,Male,148305,4794,30-08-2021 00:00,Chennai,Electronics,4.3,1,56-65,High Income
4516,55,Male,41711,2608,12-05-2020 00:00,Delhi,Clothing,1.3,0,46-55,Middle Income
1976,47,Male,23206,816,05-08-2018 00:00,Mumbai,Electronics,3,0,46-55,Low Income
5577,29,Male,148843,3930,17-02-2019 00:00,Delhi,Clothing,1.3,0,26-35,High Income
1727,21,Female,76289,2005,17-05-2018 00:00,Delhi,Home,3.2,1,18-25,Middle Income
3527,41,Male,38953,2553,19-09-2021 00:00,Delhi,Electronics,2.3,1,36-45,Low Income
1342,21,Male,147874,4472,25-07-2019 00:00,Bangalore,Home,1.9,1,18-25,High Income
2447,68,Female,98930,3245,07-06-2021 00:00,Mumbai,Electronics,3.5,1,65+,High Income
3379,41,Female,75916,1508,12-10-2020 00:00,Mumbai,Clothing,1.8,0,36-45,Middle Income
4659,31,Male,21067,3538,25-02-2019 00:00,Bangalore,Home,2.2,1,26-35,Low Income
2896,35,Male,72165,977,16-01-2021 00:00,Mumbai,Clothing,2.2,1,26-35,Middle Income
3073,36,Female,29859,2511,21-05-2018 00:00,Delhi,Electronics,3.6,1,36-45,Low Income
5274,52,Female,40773,4189,29-11-2021 00:00,Delhi,Electronics,1.6,-1,46-55,Middle Income
2846,34,Female,53939,2731,24-10-2019 00:00,Mumbai,Home,4.4,1,26-35,Middle Income
3395,32,Male,26114,4197,10-06-2023 00:00,Hyderabad,Home,3.1,1,26-35,Low Income
1771,43,Male,118475,2856,21-10-2022 00:00,Mumbai,Home,3.3,1,36-45,High Income
6525,26,Male,140370,797,21-10-2022 00:00,Mumbai,Home,1.4,1,26-35,High Income
1578,32,Female,32818,1166,01-01-2019 00:00,Mumbai,Electronics,2.1,-1,26-35,Low Income
1193,52,Female,75008,2983,24-09-2020 00:00,Kolkata,Home,3.7,-1,46-55,Middle Income
3007,39,Female,91745,193,03-05-2020 00:00,Mumbai,Home,4.7,1,36-45,High Income
2185,44,Male,63148,4537,15-09-2018 00:00,Mumbai,Home,2.5,-1,36-45,Middle Income
3998,62,Male,23577,111,20-09-2018 12:00,Chennai,Home,3,0,56-65,Low Income
6480,29,Female,93916,193,26-09-2018 00:00,Mumbai,Electronics,4.2,0,26-35,High Income
4793,18,Female,83811,3437,07-02-2022 00:00,Bangalore,Home,3.3,0,<18,High Income
2936,27,Female,31095,759,10-05-2022 00:00,Delhi,Electronics,2.4,1,26-35,Low Income
5357,49,Male,104715,3816,13-06-2023 00:00,Kolkata,Clothing,1.5,0,46-55,High Income
1729,56,Male,83811,3967,23-08-2018 00:00,Bangalore,Home,3,1,56-65,High Income
5378,39,Female,76680,1727,22-11-2019 00:00,Delhi,Electronics,1.9,1,36-45,Middle Income
6586,35,Male,48400,925,21-12-2019 00:00,Delhi,Electronics,2.2,1,26-35,Middle Income
5457,63,Male,133151,2510,08-01-2022 00:00,Mumbai,Electronics,2.1,1,56-65,High Income
5536,49,Female,127345,113,19-12-2018 00:00,Chennai,Electronics,4.5,-1,46-55,High Income
3140,44,Male,87346,3792,18-11-2021 00:00,Mumbai,Clothing,4.3,0,36-45,High Income
5962,56,Female,48562,718,08-11-2021 00:00,Mumbai,Home,3.7,0,56-65,Middle Income
6410,35,Female,81608,4634,21-04-2021 00:00,Kolkata,Home,2,1,26-35,High Income
2455,61,Male,92489,1275,16-05-2022 00:00,Bangalore,Clothing,4.2,1,56-65,High Income
6971,25,Male,72182,2558,16-03-2019 00:00,Kolkata,Home,4.9,0,18-25,Middle Income
6808,48,Male,107667,3365,12-03-2023 00:00,Mumbai,Home,1,0,46-55,High Income
5796,51,Female,46883,4420,17-10-2022 00:00,Kolkata,Electronics,3.5,-1,46-55,Middle Income
2325,35,Male,83811,1459,31-07-2020 00:00,Kolkata,Home,1.6,0,26-35,High Income
2213,26,Female,118923,4878,02-03-2018 00:00,Mumbai,Home,3.5,0,26-35,High Income
2159,26,Male,31094,318,06-12-2019 00:00,Mumbai,Clothing,4.6,0,26-35,Low Income
5650,63,Female,22407,2850,16-05-2020 00:00,Hyderabad,Home,1.1,-1,56-65,Low Income
5987,68,Male,32644,2510,11-04-2020 00:00,Hyderabad,Electronics,4.1,0,65+,Low Income
3429,37,Male,54072,4453,18-09-2020 00:00,Bangalore,Electronics,3.1,1,36-45,Middle Income
2800,42,Male,58398,2630,09-07-2018 00:00,Mumbai,Home,3,0,36-45,Middle Income
6668,29,Female,50161,2478,27-02-2023 00:00,Delhi,Electronics,4.8,0,26-35,Middle Income
5912,19,Male,27282,4314,10-06-2021 00:00,Mumbai,Home,3,0,18-25,Low Income
2812,39,Male,37745,3446,07-04-2021 00:00,Mumbai,Home,4.6,1,36-45,Low Income
1182,65,Male,54555,1702,17-06-2018 00:00,Delhi,Electronics,1.5,-1,56-65,Middle Income
4112,37,Male,21073,4761,08-06-2021 00:00,Bangalore,Electronics,1.8,0,36-45,Low Income
6670,43,Female,52683,3539,19-03-2021 00:00,Delhi,Electronics,3.2,-1,36-45,Middle Income
6823,32,Male,42286,941,23-04-2022 00:00,Hyderabad,Home,3,1,26-35,Middle Income
6002,42,Female,148513,3813,16-01-2019 00:00,Chennai,Electronics,1.8,-1,36-45,High Income
2356,18,Female,47293,1968,01-07-2023 00:00,Chennai,Home,4,-1,<18,Middle Income
3174,24,Female,35389,3016,22-07-2021 00:00,Kolkata,Home,1.5,0,18-25,Low Income
4628,43,Female,32318,1049,16-06-2020 00:00,Hyderabad,Electronics,3.9,1,36-45,Low Income
5096,59,Female,68875,2283,27-02-2023 00:00,Mumbai,Home,3.2,1,56-65,Middle Income
4691,61,Female,83811,4755,03-03-2018 00:00,Chennai,Home,2,1,56-65,High Income
1018,67,Female,102579,2467,30-01-2022 00:00,Kolkata,Electronics,3.8,0,65+,High Income
5679,55,Female,124817,1801,11-05-2020 00:00,Bangalore,Electronics,3.6,1,46-55,High Income
4311,27,Female,108293,1794,06-03-2018 00:00,Hyderabad,Clothing,3.1,0,26-35,High Income
4321,61,Female,148099,4764,07-12-2019 00:00,Chennai,Home,3,0,56-65,High Income
5615,34,Male,46044,4883,03-05-2020 00:00,Kolkata,Home,1.2,0,26-35,Middle Income
1173,24,Male,144982,3302,20-10-2020 00:00,Chennai,Electronics,2.5,0,18-25,High Income
6462,58,Female,129762,4943,30-03-2021 00:00,Bangalore,Clothing,4.5,0,56-65,High Income
1989,51,Female,148901,973,23-05-2022 00:00,Hyderabad,Clothing,2.4,0,46-55,High Income
3686,32,Male,30991,4884,09-06-2022 00:00,Hyderabad,Home,3.9,0,26-35,Low Income
2774,67,Male,90047,3457,11-08-2019 00:00,Hyderabad,Home,3,-1,65+,High Income
3459,54,Male,30796,560,23-10-2019 12:00,Bangalore,Electronics,1.5,-1,46-55,Low Income
1331,39,Male,48106,929,05-01-2020 00:00,Mumbai,Electronics,2,1,36-45,Middle Income
5006,68,Female,149354,2783,27-06-2019 00:00,Hyderabad,Home,2,1,65+,High Income
6889,43,Female,90320,1957,21-12-2018 00:00,Delhi,Home,1.9,0,36-45,High Income
6054,29,Female,74913,2452,14-12-2019 00:00,Chennai,Home,2.8,1,26-35,Middle Income
3497,24,Female,123930,3417,07-08-2019 00:00,Mumbai,Electronics,3,1,18-25,High Income
2842,30,Female,57282,4334,26-05-2019 00:00,Mumbai,Electronics,3.4,0,26-35,Middle Income
2866,19,Male,119449,4550,17-06-2019 00:00,Kolkata,Home,1.3,1,18-25,High Income
6385,27,Male,129802,4549,08-04-2020 00:00,Delhi,Home,2.3,1,26-35,High Income
5305,41,Male,37950,125,26-11-2021 00:00,Kolkata,Home,1.6,1,36-45,Low Income
4189,69,Female,137693,1518,03-04-2020 00:00,Kolkata,Electronics,2.7,0,65+,High Income
6659,23,Male,24507,426,02-05-2023 00:00,Chennai,Home,4.8,1,18-25,Low Income
3714,27,Male,44667,3953,11-11-2022 00:00,Chennai,Clothing,3.9,0,26-35,Middle Income
4585,44,Male,126826,1990,09-06-2021 00:00,Kolkata,Home,4,1,36-45,High Income
2628,30,Male,93563,2304,04-02-2019 00:00,Delhi,Electronics,4.2,1,26-35,High Income
1386,38,Male,45530,4896,05-01-2021 00:00,Mumbai,Home,3.5,-1,36-45,Middle Income
6200,55,Male,35305,3212,12-02-2019 00:00,Mumbai,Clothing,1,0,46-55,Low Income
5093,41,Female,142733,4952,05-06-2018 00:00,Mumbai,Home,2.3,0,36-45,High Income
3282,21,Male,106209,170,11-06-2021 00:00,Mumbai,Electronics,4.5,1,18-25,High Income
6476,65,Male,111378,2510,27-11-2021 00:00,Delhi,Home,3.9,1,56-65,High Income
5669,52,Female,78817,3358,08-07-2021 00:00,Hyderabad,Home,2.8,0,46-55,Middle Income
5144,48,Male,123038,2207,22-01-2019 00:00,Mumbai,Home,3.1,0,46-55,High Income
5318,42,Female,46173,1045,10-01-2021 00:00,Delhi,Home,3.5,1,36-45,Middle Income
6557,31,Female,138449,3794,04-06-2019 00:00,Hyderabad,Home,1.1,1,26-35,High Income
2130,30,Male,42525,3594,31-08-2021 00:00,Mumbai,Home,1.6,-1,26-35,Middle Income
3658,23,Female,121046,714,26-04-2023 00:00,Mumbai,Home,2.3,1,18-25,High Income
5020,66,Male,23830,109,14-02-2021 00:00,Hyderabad,Clothing,4.8,1,65+,Low Income
3021,52,Female,76144,2570,18-07-2018 00:00,Mumbai,Home,3.1,0,46-55,Middle Income
4705,34,Female,20533,3130,26-07-2021 00:00,Delhi,Electronics,4.2,1,26-35,Low Income
4435,30,Female,43504,2853,07-01-2021 00:00,Chennai,Home,3.6,1,26-35,Middle Income
2889,69,Female,130551,120,18-12-2021 00:00,Mumbai,Home,3.4,1,65+,High Income
2474,69,Male,48255,2008,10-06-2019 00:00,Chennai,Electronics,3.9,0,65+,Middle Income
3242,45,Male,76441,663,25-06-2019 00:00,Bangalore,Home,4.1,-1,36-45,Middle Income
6160,39,Male,131597,4118,22-02-2023 00:00,Kolkata,Clothing,2.1,1,36-45,High Income
4134,64,Female,61850,97,10-01-2018 00:00,Hyderabad,Home,3,-1,56-65,Middle Income
6499,22,Male,25539,3163,28-10-2022 00:00,Delhi,Home,3.9,1,18-25,Low Income
2943,56,Male,84509,2207,06-08-2022 00:00,Kolkata,Home,3,0,56-65,High Income
5774,56,Female,136360,4639,27-02-2023 00:00,Mumbai,Home,4.6,1,56-65,High Income
4361,30,Male,121140,26,09-05-2020 00:00,Mumbai,Home,1.6,0,26-35,High Income
3980,58,Male,41311,2224,26-10-2020 00:00,Mumbai,Electronics,2.4,1,56-65,Middle Income
1006,43,Male,123243,2872,18-04-2023 00:00,Chennai,Electronics,2.2,1,36-45,High Income
5928,30,Female,105981,2510,24-06-2018 00:00,Mumbai,Clothing,2.6,-1,26-35,High Income
4264,27,Male,55934,1322,18-03-2019 00:00,Hyderabad,Home,3.5,-1,26-35,Middle Income
3606,50,Male,29511,1068,20-05-2022 00:00,Mumbai,Home,2.4,0,46-55,Low Income
3011,52,Male,79577,2966,12-04-2023 00:00,Kolkata,Home,4.7,-1,46-55,Middle Income
6598,28,Female,67941,1902,22-02-2023 00:00,Hyderabad,Home,1.5,0,26-35,Middle Income
5221,43,Male,90258,2510,08-10-2020 00:00,Hyderabad,Electronics,4.1,0,36-45,High Income
2829,69,Male,47912,73,29-08-2022 00:00,Mumbai,Home,2.2,1,65+,Middle Income
1929,25,Male,66840,2510,04-11-2022 00:00,Bangalore,Home,3,-1,18-25,Middle Income
4759,48,Male,101512,1715,06-05-2018 00:00,Delhi,Electronics,2.2,0,46-55,High Income
4699,28,Male,147750,3463,29-08-2021 00:00,Bangalore,Home,3.7,0,26-35,High Income
4275,24,Female,83303,4814,16-02-2022 00:00,Mumbai,Home,4.7,1,18-25,High Income
2054,19,Male,76690,2922,08-03-2020 00:00,Mumbai,Clothing,1.5,0,18-25,Middle Income
6744,23,Male,97582,1708,04-09-2020 00:00,Chennai,Electronics,1.8,1,18-25,High Income
2457,49,Female,43634,4488,30-07-2021 00:00,Bangalore,Home,1.2,1,46-55,Middle Income
2399,37,Male,144710,4721,13-10-2019 00:00,Mumbai,Home,2.8,0,36-45,High Income
1442,67,Male,24090,4194,27-01-2019 00:00,Kolkata,Home,2.7,0,65+,Low Income
4650,33,Female,65266,1218,27-03-2022 00:00,Bangalore,Home,3.6,0,26-35,Middle Income
5652,42,Female,50008,2211,17-01-2019 00:00,Mumbai,Clothing,1.3,-1,36-45,Middle Income
2178,29,Male,107643,4141,04-08-2018 00:00,Mumbai,Electronics,2.9,0,26-35,High Income
5458,24,Male,78704,1171,26-06-2019 00:00,Hyderabad,Home,4,0,18-25,Middle Income
2257,56,Male,131081,749,29-08-2019 00:00,Delhi,Electronics,3.7,0,56-65,High Income
4634,34,Male,82866,608,26-04-2018 00:00,Hyderabad,Electronics,3.6,0,26-35,High Income
3309,28,Female,28382,2638,04-03-2022 00:00,Mumbai,Home,4.3,0,26-35,Low Income
1910,40,Female,94570,4434,01-03-2022 00:00,Mumbai,Electronics,2.3,0,36-45,High Income
5340,44,Male,94062,3134,07-08-2021 00:00,Bangalore,Electronics,3.8,0,36-45,High Income
3172,19,Male,135266,2326,02-12-2020 00:00,Mumbai,Home,2,-1,18-25,High Income
1123,37,Female,20386,3732,06-12-2018 00:00,Mumbai,Home,1.1,1,36-45,Low Income
4158,42,Male,78513,1290,18-06-2018 00:00,Mumbai,Home,3,1,36-45,Middle Income
1785,66,Female,131210,3552,11-04-2022 00:00,Mumbai,Home,3.3,1,65+,High Income
3416,46,Female,119987,3819,12-09-2022 00:00,Kolkata,Home,4.7,1,46-55,High Income
5172,54,Female,134012,1880,24-10-2019 00:00,Hyderabad,Home,1.6,0,46-55,High Income
5154,66,Male,116085,111,27-07-2022 00:00,Delhi,Clothing,2.8,0,65+,High Income
5163,22,Male,130228,317,09-10-2022 00:00,Delhi,Clothing,2.6,1,18-25,High Income
2932,43,Male,127036,1330,27-05-2022 00:00,Mumbai,Electronics,2,0,36-45,High Income
6498,68,Female,128556,1308,15-06-2019 00:00,Mumbai,Home,2.6,1,65+,High Income
6673,32,Female,123473,4470,18-11-2021 00:00,Mumbai,Clothing,2.9,1,26-35,High Income
2377,59,Male,78582,967,18-05-2020 00:00,Mumbai,Electronics,3.2,0,56-65,Middle Income
5857,35,Female,73619,3544,26-04-2019 00:00,Delhi,Electronics,3,0,26-35,Middle Income
1382,33,Male,44514,1743,01-01-2022 00:00,Hyderabad,Electronics,3,1,26-35,Middle Income
6099,43,Male,42580,304,09-08-2020 00:00,Chennai,Electronics,3.9,1,36-45,Middle Income
2556,55,Female,148129,1595,20-11-2018 00:00,Mumbai,Home,3.7,1,46-55,High Income
1299,43,Female,83811,4313,10-09-2020 00:00,Bangalore,Home,2.2,1,36-45,High Income
1138,51,Male,24288,3967,22-08-2020 00:00,Chennai,Electronics,3.1,1,46-55,Low Income
1358,45,Male,26734,700,28-03-2018 00:00,Bangalore,Electronics,3.9,0,36-45,Low Income
2522,47,Female,59008,2770,26-11-2019 00:00,Hyderabad,Home,1.3,1,46-55,Middle Income
2627,58,Male,27814,166,26-01-2020 00:00,Mumbai,Home,4.8,-1,56-65,Low Income
2303,33,Female,63154,816,07-02-2023 00:00,Mumbai,Home,1.7,1,26-35,Middle Income
2134,45,Male,144478,3385,09-11-2021 00:00,Delhi,Electronics,1.9,0,36-45,High Income
3186,43,Male,21600,252,15-02-2021 00:00,Mumbai,Home,2.1,-1,36-45,Low Income
6091,56,Female,76614,671,13-05-2019 00:00,Mumbai,Electronics,2.6,0,56-65,Middle Income
2237,44,Male,78027,2424,07-04-2019 00:00,Bangalore,Clothing,3.2,-1,36-45,Middle Income
6880,47,Male,137771,1815,28-02-2022 00:00,Bangalore,Electronics,2.1,1,46-55,High Income
3834,44,Female,118636,3283,27-08-2020 00:00,Mumbai,Electronics,1.2,-1,36-45,High Income
1998,24,Female,132013,3552,22-06-2023 00:00,Mumbai,Home,3.9,1,18-25,High Income
1656,43,Male,100383,1202,30-01-2022 00:00,Kolkata,Home,1.7,0,36-45,High Income
2909,40,Female,95499,2510,02-06-2018 00:00,Mumbai,Home,3.9,0,36-45,High Income
4162,43,Female,134362,1867,07-01-2019 00:00,Chennai,Clothing,1,1,36-45,High Income
2140,32,Female,117449,686,26-12-2019 00:00,Hyderabad,Home,3.5,0,26-35,High Income
4630,36,Female,106120,3417,22-03-2020 00:00,Mumbai,Electronics,1.9,1,36-45,High Income
4211,26,Male,137409,3906,15-04-2023 00:00,Mumbai,Home,1,1,26-35,High Income
4732,43,Female,86600,1096,30-01-2019 00:00,Mumbai,Home,1.1,-1,36-45,High Income
4829,68,Female,61848,4188,24-10-2019 00:00,Mumbai,Clothing,3.8,1,65+,Middle Income
2510,43,Male,129419,4304,05-02-2020 00:00,Bangalore,Electronics,3.4,0,36-45,High Income
2207,46,Male,56725,4537,07-09-2018 00:00,Mumbai,Electronics,3.3,1,46-55,Middle Income
1557,50,Male,145191,2510,20-08-2018 00:00,Mumbai,Electronics,2.3,1,46-55,High Income
6113,55,Male,59776,2152,24-12-2018 00:00,Mumbai,Home,2.5,1,46-55,Middle Income
6701,28,Male,80945,2637,23-04-2019 00:00,Delhi,Electronics,4.7,0,26-35,High Income
3194,50,Male,103420,3955,25-05-2023 00:00,Mumbai,Home,4.2,-1,46-55,High Income
5761,38,Female,67455,201,23-12-2021 00:00,Bangalore,Home,4.1,1,36-45,Middle Income
6867,48,Male,140580,2485,22-11-2020 00:00,Kolkata,Electronics,2.1,0,46-55,High Income
5959,55,Female,72433,1841,01-08-2018 00:00,Delhi,Home,3.7,0,46-55,Middle Income
5677,63,Male,29711,4414,15-05-2022 00:00,Hyderabad,Electronics,4.8,0,56-65,Low Income
2610,53,Male,103785,2510,27-06-2020 00:00,Delhi,Clothing,1.7,1,46-55,High Income
4488,28,Female,29597,1152,26-03-2019 00:00,Mumbai,Clothing,3.9,1,26-35,Low Income
6335,64,Female,80067,3927,23-07-2019 00:00,Bangalore,Home,2,1,56-65,High Income
2946,52,Male,140743,4265,28-12-2022 00:00,Delhi,Home,1.6,1,46-55,High Income
5810,52,Female,101924,1436,08-01-2022 00:00,Mumbai,Clothing,2.5,0,46-55,High Income
4825,56,Male,135856,4010,11-10-2022 00:00,Mumbai,Clothing,4.9,0,56-65,High Income
4536,18,Male,38782,2061,01-08-2021 00:00,Kolkata,Home,3,1,<18,Low Income
6810,42,Male,71782,4866,16-04-2022 00:00,Mumbai,Electronics,4.7,0,36-45,Middle Income
4802,60,Male,92144,4535,19-12-2019 00:00,Delhi,Home,2.8,0,56-65,High Income
4822,19,Male,138030,4902,06-12-2020 00:00,Mumbai,Electronics,2.7,-1,18-25,High Income
3819,35,Male,92036,4222,19-03-2022 00:00,Kolkata,Clothing,4,0,26-35,High Income
5258,22,Male,40977,254,27-05-2022 00:00,Mumbai,Clothing,4.2,1,18-25,Middle Income
4119,26,Female,123576,3007,11-02-2019 00:00,Mumbai,Home,3.8,0,26-35,High Income
1115,55,Male,126998,1958,26-12-2021 00:00,Kolkata,Clothing,2.1,0,46-55,High Income
3384,48,Female,70021,3332,27-02-2021 00:00,Kolkata,Electronics,1.3,0,46-55,Middle Income
4935,67,Male,83811,392,10-06-2020 00:00,Mumbai,Electronics,1,1,65+,High Income
5935,29,Female,138559,2803,24-01-2019 00:00,Bangalore,Home,3.1,-1,26-35,High Income
1942,66,Male,50802,2510,29-11-2018 00:00,Chennai,Electronics,2.6,1,65+,Middle Income
3767,65,Male,106753,4543,14-06-2022 00:00,Chennai,Electronics,1.6,1,56-65,High Income
2137,66,Male,130349,1156,30-11-2022 00:00,Mumbai,Electronics,1.9,0,65+,High Income
6845,63,Male,100291,4634,12-02-2023 00:00,Mumbai,Electronics,4,-1,56-65,High Income
5778,43,Male,110450,2558,20-11-2022 00:00,Bangalore,Clothing,2.2,0,36-45,High Income
1276,25,Female,110091,651,16-09-2020 00:00,Mumbai,Home,4.1,0,18-25,High Income
2999,22,Female,39874,1260,10-12-2019 00:00,Mumbai,Home,2.6,0,18-25,Low Income
4752,33,Female,82670,4017,18-01-2022 00:00,Delhi,Electronics,1.2,1,26-35,High Income
1695,33,Male,122071,3840,23-11-2020 00:00,Chennai,Electronics,1.9,0,26-35,High Income
2309,54,Female,131880,1958,25-11-2022 00:00,Kolkata,Clothing,1.6,0,46-55,High Income
5152,20,Male,130572,4146,05-09-2018 00:00,Mumbai,Clothing,1.8,0,18-25,High Income
3311,48,Male,23107,712,11-03-2020 00:00,Mumbai,Electronics,4.1,0,46-55,Low Income
3841,30,Female,106388,1783,03-05-2018 00:00,Hyderabad,Home,1.8,1,26-35,High Income
4559,60,Male,138018,4739,25-01-2022 00:00,Bangalore,Electronics,3,-1,56-65,High Income
4398,38,Male,47617,4465,25-07-2019 00:00,Chennai,Electronics,2.8,0,36-45,Middle Income
3694,43,Male,70075,1651,11-05-2019 00:00,Hyderabad,Electronics,4.7,1,36-45,Middle Income
5674,44,Female,146998,1395,09-07-2022 00:00,Mumbai,Clothing,4,0,36-45,High Income
2088,55,Female,42631,1957,01-05-2019 00:00,Delhi,Clothing,3.7,1,46-55,Middle Income
1024,55,Male,82444,304,17-06-2020 00:00,Kolkata,Electronics,4.4,1,46-55,High Income
2572,63,Male,117158,3290,21-02-2020 00:00,Delhi,Clothing,1.8,0,56-65,High Income
5236,25,Male,39708,423,27-10-2019 00:00,Delhi,Electronics,3.8,0,18-25,Low Income
2767,25,Female,66221,4754,20-03-2023 00:00,Mumbai,Electronics,1.8,1,18-25,Middle Income
5743,50,Female,37197,2242,22-02-2020 00:00,Hyderabad,Home,1.3,1,46-55,Low Income
3235,43,Male,41134,2125,30-04-2020 00:00,Mumbai,Home,2.3,-1,36-45,Middle Income
1256,38,Male,34642,3623,04-08-2022 00:00,Bangalore,Home,3.9,1,36-45,Low Income
4175,38,Female,44583,3794,05-11-2019 00:00,Bangalore,Clothing,4.2,0,36-45,Middle Income
4606,37,Female,113885,3952,31-01-2021 00:00,Kolkata,Home,1.8,1,36-45,High Income
4336,43,Male,99538,4896,14-11-2022 00:00,Mumbai,Clothing,2.5,0,36-45,High Income
5897,63,Female,82014,1170,23-03-2022 00:00,Chennai,Electronics,1.1,-1,56-65,High Income
6037,48,Female,39523,1117,28-12-2018 00:00,Hyderabad,Home,4.7,0,46-55,Low Income
1413,67,Male,130285,1836,15-11-2019 00:00,Hyderabad,Home,1.1,1,65+,High Income
2381,65,Male,105971,816,04-09-2018 00:00,Delhi,Electronics,4.6,0,56-65,High Income
4655,47,Female,137878,1233,19-06-2019 00:00,Mumbai,Home,4.2,1,46-55,High Income
1187,27,Male,96830,4415,11-10-2018 00:00,Hyderabad,Home,4.7,1,26-35,High Income
3015,33,Male,67310,1722,28-10-2021 00:00,Hyderabad,Home,3,1,26-35,Middle Income
6409,53,Male,30908,371,20-03-2019 00:00,Mumbai,Home,3.6,-1,46-55,Low Income
3092,37,Female,135266,1931,12-05-2020 00:00,Mumbai,Electronics,3,1,36-45,High Income
6242,43,Male,32699,3541,05-07-2021 00:00,Delhi,Clothing,1,1,36-45,Low Income
6647,24,Female,140177,4179,05-08-2019 00:00,Chennai,Clothing,4.3,1,18-25,High Income
6185,40,Male,86912,600,20-05-2020 00:00,Delhi,Electronics,4.4,-1,36-45,High Income
3422,57,Male,99183,278,02-07-2019 00:00,Kolkata,Electronics,1.7,0,56-65,High Income
5257,46,Male,80282,1015,05-02-2021 00:00,Hyderabad,Clothing,2,0,46-55,High Income
5545,33,Male,78249,3397,13-11-2020 00:00,Mumbai,Home,2.1,-1,26-35,Middle Income
2497,55,Female,58176,502,08-03-2022 00:00,Hyderabad,Home,1.5,0,46-55,Middle Income
3342,31,Female,120280,3024,08-02-2023 00:00,Kolkata,Electronics,1.7,0,26-35,High Income
3951,43,Male,91979,4325,17-12-2019 00:00,Hyderabad,Electronics,3.9,0,36-45,High Income
1973,26,Male,41143,997,26-10-2022 00:00,Bangalore,Home,1.3,0,26-35,Middle Income
6686,30,Male,136575,1279,16-08-2019 00:00,Chennai,Electronics,1.6,1,26-35,High Income
3780,68,Female,57996,455,04-12-2019 00:00,Mumbai,Clothing,2.5,-1,65+,Middle Income
4878,60,Female,114071,3238,27-05-2018 00:00,Mumbai,Electronics,3.8,0,56-65,High Income
1436,43,Male,142734,889,11-01-2018 00:00,Delhi,Electronics,3.2,1,36-45,High Income
3828,40,Male,83179,2113,03-10-2018 00:00,Mumbai,Electronics,1.3,0,36-45,High Income
4858,59,Female,70235,3973,09-05-2022 00:00,Mumbai,Electronics,1.7,0,56-65,Middle Income
2589,63,Female,128421,1359,04-05-2020 00:00,Bangalore,Home,2,1,56-65,High Income
2587,19,Female,29664,3127,13-07-2021 00:00,Chennai,Home,4.7,-1,18-25,Low Income
